,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,_action_name
455,-1.0,-1.0,1.0,1.0,1.0,laughs
456,-1.0,1.0,-1.0,-1.0,-1.0,laughs
457,-1.0,1.0,-1.0,-1.0,1.0,shows_interest
458,-1.0,1.0,-1.0,1.0,-1.0,laughs
459,-1.0,1.0,-1.0,1.0,1.0,gives_an_insult
460,-1.0,1.0,1.0,-1.0,-1.0,laughs
461,-1.0,1.0,1.0,-1.0,1.0,stands_in_corner
462,-1.0,1.0,1.0,1.0,-1.0,shows_concern
463,-1.0,1.0,1.0,1.0,1.0,makes_smalltalk
464,1.0,-1.0,-1.0,-1.0,-1.0,jokes
465,1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
466,1.0,-1.0,-1.0,1.0,-1.0,shows_concern
467,1.0,-1.0,-1.0,1.0,1.0,makes_deeptalk
468,1.0,-1.0,1.0,-1.0,-1.0,brags
469,1.0,-1.0,1.0,-1.0,1.0,shows_interest
470,1.0,-1.0,1.0,1.0,-1.0,jokes
471,1.0,-1.0,1.0,1.0,1.0,leaves_room
472,1.0,1.0,-1.0,-1.0,-1.0,shouts
473,1.0,1.0,-1.0,-1.0,1.0,rants
474,1.0,1.0,-1.0,1.0,-1.0,shouts
475,1.0,1.0,-1.0,1.0,1.0,jokes
476,1.0,1.0,1.0,-1.0,-1.0,yawns
477,1.0,1.0,1.0,-1.0,1.0,shows_interest
478,1.0,1.0,1.0,1.0,-1.0,shares
479,1.0,1.0,1.0,1.0,1.0,leaves_room
480,-1.0,-1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
481,-1.0,-1.0,-1.0,-1.0,1.0,shows_concern
482,-1.0,-1.0,-1.0,1.0,-1.0,yawns
483,-1.0,-1.0,-1.0,1.0,1.0,starts_conversation
484,-1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
485,-1.0,-1.0,1.0,-1.0,1.0,supports
486,-1.0,-1.0,1.0,1.0,-1.0,makes_smalltalk
487,-1.0,-1.0,1.0,1.0,1.0,makes_smalltalk
488,-1.0,1.0,-1.0,-1.0,-1.0,brags
489,-1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
490,-1.0,1.0,-1.0,1.0,-1.0,laughs
491,-1.0,1.0,-1.0,1.0,1.0,changes_the_topic
492,-1.0,1.0,1.0,-1.0,-1.0,makes_smalltalk
493,-1.0,1.0,1.0,-1.0,1.0,starts_conversation
494,-1.0,1.0,1.0,1.0,-1.0,changes_the_topic
495,-1.0,1.0,1.0,1.0,1.0,yawns
496,1.0,-1.0,-1.0,-1.0,-1.0,shows_interest
497,1.0,-1.0,-1.0,-1.0,1.0,shouts
498,1.0,-1.0,-1.0,1.0,-1.0,shouts
499,1.0,-1.0,-1.0,1.0,1.0,shouts
500,1.0,-1.0,1.0,-1.0,-1.0,shouts
501,1.0,-1.0,1.0,-1.0,1.0,gives_controversial_opinion
502,1.0,-1.0,1.0,1.0,-1.0,shouts
503,1.0,-1.0,1.0,1.0,1.0,shows_concern
504,1.0,1.0,-1.0,-1.0,-1.0,shows_interest
505,1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
506,1.0,1.0,-1.0,1.0,-1.0,gives_an_insult
507,1.0,1.0,-1.0,1.0,1.0,leaves_room
508,1.0,1.0,1.0,-1.0,-1.0,shows_interest
509,1.0,1.0,1.0,-1.0,1.0,shows_interest
510,1.0,1.0,1.0,1.0,-1.0,gives_an_insult
511,1.0,1.0,1.0,1.0,1.0,leaves_conversation
512,-1.0,-1.0,-1.0,-1.0,-1.0,laughs
513,-1.0,-1.0,-1.0,-1.0,1.0,gives_controversial_opinion
514,-1.0,-1.0,-1.0,1.0,-1.0,laughs
515,-1.0,-1.0,-1.0,1.0,1.0,stands_in_corner
516,-1.0,-1.0,1.0,-1.0,-1.0,makes_deeptalk
517,-1.0,-1.0,1.0,-1.0,1.0,shows_interest
518,-1.0,-1.0,1.0,1.0,-1.0,makes_smalltalk
519,-1.0,-1.0,1.0,1.0,1.0,supports
520,-1.0,1.0,-1.0,-1.0,-1.0,jokes
521,-1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
522,-1.0,1.0,-1.0,1.0,-1.0,shares
523,-1.0,1.0,-1.0,1.0,1.0,jokes
524,-1.0,1.0,1.0,-1.0,-1.0,rants
525,-1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
526,-1.0,1.0,1.0,1.0,-1.0,yawns
527,-1.0,1.0,1.0,1.0,1.0,jokes
528,1.0,-1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
529,1.0,-1.0,-1.0,-1.0,1.0,makes_deeptalk
530,1.0,-1.0,-1.0,1.0,-1.0,gives_an_insult
531,1.0,-1.0,-1.0,1.0,1.0,stands_in_corner
532,1.0,-1.0,1.0,-1.0,-1.0,shares
533,1.0,-1.0,1.0,-1.0,1.0,gives_controversial_opinion
534,1.0,-1.0,1.0,1.0,-1.0,jokes
535,1.0,-1.0,1.0,1.0,1.0,shouts
536,1.0,1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
537,1.0,1.0,-1.0,-1.0,1.0,leaves_room
538,1.0,1.0,-1.0,1.0,-1.0,shows_interest
539,1.0,1.0,-1.0,1.0,1.0,starts_conversation
540,1.0,1.0,1.0,-1.0,-1.0,rants
541,1.0,1.0,1.0,-1.0,1.0,changes_the_topic
542,1.0,1.0,1.0,1.0,-1.0,rants
543,1.0,1.0,1.0,1.0,1.0,starts_conversation
544,-1.0,-1.0,-1.0,-1.0,-1.0,leaves_conversation
545,-1.0,-1.0,-1.0,-1.0,1.0,brags
546,-1.0,-1.0,-1.0,1.0,-1.0,makes_smalltalk
547,-1.0,-1.0,-1.0,1.0,1.0,laughs
548,-1.0,-1.0,1.0,-1.0,-1.0,makes_smalltalk
549,-1.0,-1.0,1.0,-1.0,1.0,shouts
550,-1.0,-1.0,1.0,1.0,-1.0,supports
551,-1.0,-1.0,1.0,1.0,1.0,starts_conversation
552,-1.0,1.0,-1.0,-1.0,-1.0,yawns
553,-1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
554,-1.0,1.0,-1.0,1.0,-1.0,shares
555,-1.0,1.0,-1.0,1.0,1.0,shows_interest
556,-1.0,1.0,1.0,-1.0,-1.0,changes_the_topic
557,-1.0,1.0,1.0,-1.0,1.0,leaves_conversation
558,-1.0,1.0,1.0,1.0,-1.0,yawns
559,-1.0,1.0,1.0,1.0,1.0,makes_deeptalk
560,1.0,-1.0,-1.0,-1.0,-1.0,yawns
561,1.0,-1.0,-1.0,-1.0,1.0,rants
562,1.0,-1.0,-1.0,1.0,-1.0,shares
563,1.0,-1.0,-1.0,1.0,1.0,brags
564,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
565,1.0,-1.0,1.0,-1.0,1.0,shares
566,1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
567,1.0,-1.0,1.0,1.0,1.0,stands_in_corner
568,1.0,1.0,-1.0,-1.0,-1.0,brags
569,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
570,1.0,1.0,-1.0,1.0,-1.0,makes_smalltalk
571,1.0,1.0,-1.0,1.0,1.0,changes_the_topic
572,1.0,1.0,1.0,-1.0,-1.0,shouts
573,1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
574,1.0,1.0,1.0,1.0,-1.0,leaves_conversation
575,1.0,1.0,1.0,1.0,1.0,gives_controversial_opinion
576,-1.0,-1.0,-1.0,-1.0,-1.0,makes_smalltalk
577,-1.0,-1.0,-1.0,-1.0,1.0,makes_smalltalk
578,-1.0,-1.0,-1.0,1.0,-1.0,shows_interest
579,-1.0,-1.0,-1.0,1.0,1.0,shows_concern
580,-1.0,-1.0,1.0,-1.0,-1.0,shouts
581,-1.0,-1.0,1.0,-1.0,1.0,yawns
582,-1.0,-1.0,1.0,1.0,-1.0,supports
583,-1.0,-1.0,1.0,1.0,1.0,gives_controversial_opinion
584,-1.0,1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
585,-1.0,1.0,-1.0,-1.0,1.0,starts_conversation
586,-1.0,1.0,-1.0,1.0,-1.0,shows_interest
587,-1.0,1.0,-1.0,1.0,1.0,shouts
588,-1.0,1.0,1.0,-1.0,-1.0,shows_interest
589,-1.0,1.0,1.0,-1.0,1.0,leaves_room
590,-1.0,1.0,1.0,1.0,-1.0,shows_interest
591,-1.0,1.0,1.0,1.0,1.0,gives_controversial_opinion
592,1.0,-1.0,-1.0,-1.0,-1.0,rants
593,1.0,-1.0,-1.0,-1.0,1.0,starts_conversation
594,1.0,-1.0,-1.0,1.0,-1.0,laughs
595,1.0,-1.0,-1.0,1.0,1.0,supports
596,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
597,1.0,-1.0,1.0,-1.0,1.0,supports
598,1.0,-1.0,1.0,1.0,-1.0,changes_the_topic
599,1.0,-1.0,1.0,1.0,1.0,leaves_room
600,1.0,1.0,-1.0,-1.0,-1.0,brags
601,1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
602,1.0,1.0,-1.0,1.0,-1.0,rants
603,1.0,1.0,-1.0,1.0,1.0,yawns
604,1.0,1.0,1.0,-1.0,-1.0,leaves_conversation
605,1.0,1.0,1.0,-1.0,1.0,jokes
606,1.0,1.0,1.0,1.0,-1.0,shows_interest
607,1.0,1.0,1.0,1.0,1.0,yawns
608,-1.0,-1.0,-1.0,-1.0,-1.0,leaves_conversation
609,-1.0,-1.0,-1.0,-1.0,1.0,starts_conversation
610,-1.0,-1.0,-1.0,1.0,-1.0,leaves_conversation
611,-1.0,-1.0,-1.0,1.0,1.0,shows_concern
612,-1.0,-1.0,1.0,-1.0,-1.0,brags
613,-1.0,-1.0,1.0,-1.0,1.0,changes_the_topic
614,-1.0,-1.0,1.0,1.0,-1.0,jokes
615,-1.0,-1.0,1.0,1.0,1.0,leaves_room
616,-1.0,1.0,-1.0,-1.0,-1.0,shares
617,-1.0,1.0,-1.0,-1.0,1.0,makes_deeptalk
618,-1.0,1.0,-1.0,1.0,-1.0,laughs
619,-1.0,1.0,-1.0,1.0,1.0,leaves_conversation
620,-1.0,1.0,1.0,-1.0,-1.0,rants
621,-1.0,1.0,1.0,-1.0,1.0,starts_conversation
622,-1.0,1.0,1.0,1.0,-1.0,shows_concern
623,-1.0,1.0,1.0,1.0,1.0,yawns
624,1.0,-1.0,-1.0,-1.0,-1.0,changes_the_topic
625,1.0,-1.0,-1.0,-1.0,1.0,shows_concern
626,1.0,-1.0,-1.0,1.0,-1.0,stands_in_corner
627,1.0,-1.0,-1.0,1.0,1.0,brags
628,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
629,1.0,-1.0,1.0,-1.0,1.0,starts_conversation
630,1.0,-1.0,1.0,1.0,-1.0,supports
631,1.0,-1.0,1.0,1.0,1.0,rants
632,1.0,1.0,-1.0,-1.0,-1.0,leaves_conversation
633,1.0,1.0,-1.0,-1.0,1.0,brags
634,1.0,1.0,-1.0,1.0,-1.0,leaves_conversation
635,1.0,1.0,-1.0,1.0,1.0,laughs
636,1.0,1.0,1.0,-1.0,-1.0,gives_an_insult
637,1.0,1.0,1.0,-1.0,1.0,gives_an_insult
638,1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
639,1.0,1.0,1.0,1.0,1.0,rants
640,-1.0,-1.0,-1.0,-1.0,-1.0,shouts
641,-1.0,-1.0,-1.0,-1.0,1.0,shows_concern
642,-1.0,-1.0,-1.0,1.0,-1.0,starts_conversation
643,-1.0,-1.0,-1.0,1.0,1.0,laughs
644,-1.0,-1.0,1.0,-1.0,-1.0,yawns
645,-1.0,-1.0,1.0,-1.0,1.0,stands_in_corner
646,-1.0,-1.0,1.0,1.0,-1.0,laughs
647,-1.0,-1.0,1.0,1.0,1.0,stands_in_corner
648,-1.0,1.0,-1.0,-1.0,-1.0,laughs
649,-1.0,1.0,-1.0,-1.0,1.0,supports
650,-1.0,1.0,-1.0,1.0,-1.0,laughs
651,-1.0,1.0,-1.0,1.0,1.0,stands_in_corner
652,-1.0,1.0,1.0,-1.0,-1.0,rants
653,-1.0,1.0,1.0,-1.0,1.0,yawns
654,-1.0,1.0,1.0,1.0,-1.0,laughs
655,-1.0,1.0,1.0,1.0,1.0,shows_interest
656,1.0,-1.0,-1.0,-1.0,-1.0,yawns
657,1.0,-1.0,-1.0,-1.0,1.0,leaves_conversation
658,1.0,-1.0,-1.0,1.0,-1.0,leaves_room
659,1.0,-1.0,-1.0,1.0,1.0,brags
660,1.0,-1.0,1.0,-1.0,-1.0,yawns
661,1.0,-1.0,1.0,-1.0,1.0,changes_the_topic
662,1.0,-1.0,1.0,1.0,-1.0,gives_an_insult
663,1.0,-1.0,1.0,1.0,1.0,makes_deeptalk
664,1.0,1.0,-1.0,-1.0,-1.0,leaves_room
665,1.0,1.0,-1.0,-1.0,1.0,shows_interest
666,1.0,1.0,-1.0,1.0,-1.0,starts_conversation
667,1.0,1.0,-1.0,1.0,1.0,jokes
668,1.0,1.0,1.0,-1.0,-1.0,yawns
669,1.0,1.0,1.0,-1.0,1.0,makes_deeptalk
670,1.0,1.0,1.0,1.0,-1.0,starts_conversation
671,1.0,1.0,1.0,1.0,1.0,brags
672,-1.0,-1.0,-1.0,-1.0,-1.0,shouts
673,-1.0,-1.0,-1.0,-1.0,1.0,shouts
674,-1.0,-1.0,-1.0,1.0,-1.0,shows_concern
675,-1.0,-1.0,-1.0,1.0,1.0,supports
676,-1.0,-1.0,1.0,-1.0,-1.0,laughs
677,-1.0,-1.0,1.0,-1.0,1.0,shows_concern
678,-1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
679,-1.0,-1.0,1.0,1.0,1.0,leaves_room
680,-1.0,1.0,-1.0,-1.0,-1.0,shares
681,-1.0,1.0,-1.0,-1.0,1.0,shares
682,-1.0,1.0,-1.0,1.0,-1.0,shows_interest
683,-1.0,1.0,-1.0,1.0,1.0,leaves_room
684,-1.0,1.0,1.0,-1.0,-1.0,rants
685,-1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
686,-1.0,1.0,1.0,1.0,-1.0,shares
687,-1.0,1.0,1.0,1.0,1.0,rants
688,1.0,-1.0,-1.0,-1.0,-1.0,brags
689,1.0,-1.0,-1.0,-1.0,1.0,leaves_room
690,1.0,-1.0,-1.0,1.0,-1.0,supports
691,1.0,-1.0,-1.0,1.0,1.0,shows_interest
692,1.0,-1.0,1.0,-1.0,-1.0,rants
693,1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
694,1.0,-1.0,1.0,1.0,-1.0,laughs
695,1.0,-1.0,1.0,1.0,1.0,supports
696,1.0,1.0,-1.0,-1.0,-1.0,leaves_room
697,1.0,1.0,-1.0,-1.0,1.0,rants
698,1.0,1.0,-1.0,1.0,-1.0,brags
699,1.0,1.0,-1.0,1.0,1.0,makes_deeptalk
700,1.0,1.0,1.0,-1.0,-1.0,changes_the_topic
701,1.0,1.0,1.0,-1.0,1.0,supports
702,1.0,1.0,1.0,1.0,-1.0,shouts
703,1.0,1.0,1.0,1.0,1.0,gives_an_insult
704,-1.0,-1.0,-1.0,-1.0,-1.0,leaves_conversation
705,-1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
706,-1.0,-1.0,-1.0,1.0,-1.0,changes_the_topic
707,-1.0,-1.0,-1.0,1.0,1.0,laughs
708,-1.0,-1.0,1.0,-1.0,-1.0,rants
709,-1.0,-1.0,1.0,-1.0,1.0,makes_smalltalk
710,-1.0,-1.0,1.0,1.0,-1.0,laughs
711,-1.0,-1.0,1.0,1.0,1.0,starts_conversation
712,-1.0,1.0,-1.0,-1.0,-1.0,yawns
713,-1.0,1.0,-1.0,-1.0,1.0,shouts
714,-1.0,1.0,-1.0,1.0,-1.0,brags
715,-1.0,1.0,-1.0,1.0,1.0,leaves_room
716,-1.0,1.0,1.0,-1.0,-1.0,shows_interest
717,-1.0,1.0,1.0,-1.0,1.0,starts_conversation
718,-1.0,1.0,1.0,1.0,-1.0,yawns
719,-1.0,1.0,1.0,1.0,1.0,gives_controversial_opinion
720,1.0,-1.0,-1.0,-1.0,-1.0,leaves_conversation
721,1.0,-1.0,-1.0,-1.0,1.0,leaves_room
722,1.0,-1.0,-1.0,1.0,-1.0,shows_interest
723,1.0,-1.0,-1.0,1.0,1.0,jokes
724,1.0,-1.0,1.0,-1.0,-1.0,yawns
725,1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
726,1.0,-1.0,1.0,1.0,-1.0,shares
727,1.0,-1.0,1.0,1.0,1.0,shows_interest
728,1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
729,1.0,1.0,-1.0,-1.0,1.0,shouts
730,1.0,1.0,-1.0,1.0,-1.0,jokes
731,1.0,1.0,-1.0,1.0,1.0,supports
732,1.0,1.0,1.0,-1.0,-1.0,shouts
733,1.0,1.0,1.0,-1.0,1.0,leaves_conversation
734,1.0,1.0,1.0,1.0,-1.0,yawns
735,1.0,1.0,1.0,1.0,1.0,gives_an_insult
736,-1.0,-1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
737,-1.0,-1.0,-1.0,-1.0,1.0,laughs
738,-1.0,-1.0,-1.0,1.0,-1.0,makes_smalltalk
739,-1.0,-1.0,-1.0,1.0,1.0,changes_the_topic
740,-1.0,-1.0,1.0,-1.0,-1.0,supports
741,-1.0,-1.0,1.0,-1.0,1.0,shows_interest
742,-1.0,-1.0,1.0,1.0,-1.0,changes_the_topic
743,-1.0,-1.0,1.0,1.0,1.0,yawns
744,-1.0,1.0,-1.0,-1.0,-1.0,shows_concern
745,-1.0,1.0,-1.0,-1.0,1.0,gives_an_insult
746,-1.0,1.0,-1.0,1.0,-1.0,starts_conversation
747,-1.0,1.0,-1.0,1.0,1.0,leaves_room
748,-1.0,1.0,1.0,-1.0,-1.0,makes_smalltalk
749,-1.0,1.0,1.0,-1.0,1.0,supports
750,-1.0,1.0,1.0,1.0,-1.0,shows_interest
751,-1.0,1.0,1.0,1.0,1.0,makes_smalltalk
752,1.0,-1.0,-1.0,-1.0,-1.0,starts_conversation
753,1.0,-1.0,-1.0,-1.0,1.0,leaves_room
754,1.0,-1.0,-1.0,1.0,-1.0,shows_concern
755,1.0,-1.0,-1.0,1.0,1.0,shows_concern
756,1.0,-1.0,1.0,-1.0,-1.0,brags
757,1.0,-1.0,1.0,-1.0,1.0,shares
758,1.0,-1.0,1.0,1.0,-1.0,laughs
759,1.0,-1.0,1.0,1.0,1.0,shows_concern
760,1.0,1.0,-1.0,-1.0,-1.0,makes_smalltalk
761,1.0,1.0,-1.0,-1.0,1.0,makes_deeptalk
762,1.0,1.0,-1.0,1.0,-1.0,laughs
763,1.0,1.0,-1.0,1.0,1.0,supports
764,1.0,1.0,1.0,-1.0,-1.0,brags
765,1.0,1.0,1.0,-1.0,1.0,shows_interest
766,1.0,1.0,1.0,1.0,-1.0,gives_controversial_opinion
767,1.0,1.0,1.0,1.0,1.0,makes_deeptalk
768,-1.0,-1.0,-1.0,-1.0,-1.0,shows_interest
769,-1.0,-1.0,-1.0,-1.0,1.0,yawns
770,-1.0,-1.0,-1.0,1.0,-1.0,supports
771,-1.0,-1.0,-1.0,1.0,1.0,shows_interest
772,-1.0,-1.0,1.0,-1.0,-1.0,shouts
773,-1.0,-1.0,1.0,-1.0,1.0,changes_the_topic
774,-1.0,-1.0,1.0,1.0,-1.0,yawns
775,-1.0,-1.0,1.0,1.0,1.0,makes_deeptalk
776,-1.0,1.0,-1.0,-1.0,-1.0,shares
777,-1.0,1.0,-1.0,-1.0,1.0,shares
778,-1.0,1.0,-1.0,1.0,-1.0,yawns
779,-1.0,1.0,-1.0,1.0,1.0,stands_in_corner
780,-1.0,1.0,1.0,-1.0,-1.0,makes_smalltalk
781,-1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
782,-1.0,1.0,1.0,1.0,-1.0,shares
783,-1.0,1.0,1.0,1.0,1.0,laughs
784,1.0,-1.0,-1.0,-1.0,-1.0,gives_an_insult
785,1.0,-1.0,-1.0,-1.0,1.0,stands_in_corner
786,1.0,-1.0,-1.0,1.0,-1.0,yawns
787,1.0,-1.0,-1.0,1.0,1.0,shows_concern
788,1.0,-1.0,1.0,-1.0,-1.0,changes_the_topic
789,1.0,-1.0,1.0,-1.0,1.0,leaves_conversation
790,1.0,-1.0,1.0,1.0,-1.0,gives_controversial_opinion
791,1.0,-1.0,1.0,1.0,1.0,starts_conversation
792,1.0,1.0,-1.0,-1.0,-1.0,makes_smalltalk
793,1.0,1.0,-1.0,-1.0,1.0,supports
794,1.0,1.0,-1.0,1.0,-1.0,yawns
795,1.0,1.0,-1.0,1.0,1.0,yawns
796,1.0,1.0,1.0,-1.0,-1.0,shouts
797,1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
798,1.0,1.0,1.0,1.0,-1.0,laughs
799,1.0,1.0,1.0,1.0,1.0,rants
800,-1.0,-1.0,-1.0,-1.0,-1.0,supports
801,-1.0,-1.0,-1.0,-1.0,1.0,leaves_conversation
802,-1.0,-1.0,-1.0,1.0,-1.0,jokes
803,-1.0,-1.0,-1.0,1.0,1.0,laughs
804,-1.0,-1.0,1.0,-1.0,-1.0,leaves_conversation
805,-1.0,-1.0,1.0,-1.0,1.0,yawns
806,-1.0,-1.0,1.0,1.0,-1.0,laughs
807,-1.0,-1.0,1.0,1.0,1.0,makes_smalltalk
808,-1.0,1.0,-1.0,-1.0,-1.0,supports
809,-1.0,1.0,-1.0,-1.0,1.0,shares
810,-1.0,1.0,-1.0,1.0,-1.0,jokes
811,-1.0,1.0,-1.0,1.0,1.0,rants
812,-1.0,1.0,1.0,-1.0,-1.0,rants
813,-1.0,1.0,1.0,-1.0,1.0,shouts
814,-1.0,1.0,1.0,1.0,-1.0,starts_conversation
815,-1.0,1.0,1.0,1.0,1.0,jokes
816,1.0,-1.0,-1.0,-1.0,-1.0,jokes
817,1.0,-1.0,-1.0,-1.0,1.0,starts_conversation
818,1.0,-1.0,-1.0,1.0,-1.0,makes_smalltalk
819,1.0,-1.0,-1.0,1.0,1.0,shows_interest
820,1.0,-1.0,1.0,-1.0,-1.0,jokes
821,1.0,-1.0,1.0,-1.0,1.0,leaves_room
822,1.0,-1.0,1.0,1.0,-1.0,gives_an_insult
823,1.0,-1.0,1.0,1.0,1.0,shows_concern
824,1.0,1.0,-1.0,-1.0,-1.0,brags
825,1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
826,1.0,1.0,-1.0,1.0,-1.0,laughs
827,1.0,1.0,-1.0,1.0,1.0,shares
828,1.0,1.0,1.0,-1.0,-1.0,leaves_room
829,1.0,1.0,1.0,-1.0,1.0,jokes
830,1.0,1.0,1.0,1.0,-1.0,shares
831,1.0,1.0,1.0,1.0,1.0,shouts
832,-1.0,-1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
833,-1.0,-1.0,-1.0,-1.0,1.0,laughs
834,-1.0,-1.0,-1.0,1.0,-1.0,changes_the_topic
835,-1.0,-1.0,-1.0,1.0,1.0,rants
836,-1.0,-1.0,1.0,-1.0,-1.0,makes_deeptalk
837,-1.0,-1.0,1.0,-1.0,1.0,rants
838,-1.0,-1.0,1.0,1.0,-1.0,yawns
839,-1.0,-1.0,1.0,1.0,1.0,leaves_conversation
840,-1.0,1.0,-1.0,-1.0,-1.0,shows_interest
841,-1.0,1.0,-1.0,-1.0,1.0,starts_conversation
842,-1.0,1.0,-1.0,1.0,-1.0,brags
843,-1.0,1.0,-1.0,1.0,1.0,yawns
844,-1.0,1.0,1.0,-1.0,-1.0,changes_the_topic
845,-1.0,1.0,1.0,-1.0,1.0,supports
846,-1.0,1.0,1.0,1.0,-1.0,shows_interest
847,-1.0,1.0,1.0,1.0,1.0,gives_an_insult
848,1.0,-1.0,-1.0,-1.0,-1.0,brags
849,1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
850,1.0,-1.0,-1.0,1.0,-1.0,supports
851,1.0,-1.0,-1.0,1.0,1.0,gives_controversial_opinion
852,1.0,-1.0,1.0,-1.0,-1.0,leaves_conversation
853,1.0,-1.0,1.0,-1.0,1.0,stands_in_corner
854,1.0,-1.0,1.0,1.0,-1.0,makes_smalltalk
855,1.0,-1.0,1.0,1.0,1.0,shows_interest
856,1.0,1.0,-1.0,-1.0,-1.0,starts_conversation
857,1.0,1.0,-1.0,-1.0,1.0,shouts
858,1.0,1.0,-1.0,1.0,-1.0,rants
859,1.0,1.0,-1.0,1.0,1.0,shouts
860,1.0,1.0,1.0,-1.0,-1.0,leaves_room
861,1.0,1.0,1.0,-1.0,1.0,shows_concern
862,1.0,1.0,1.0,1.0,-1.0,brags
863,1.0,1.0,1.0,1.0,1.0,jokes
864,-1.0,-1.0,-1.0,-1.0,-1.0,jokes
865,-1.0,-1.0,-1.0,-1.0,1.0,shares
866,-1.0,-1.0,-1.0,1.0,-1.0,gives_controversial_opinion
867,-1.0,-1.0,-1.0,1.0,1.0,yawns
868,-1.0,-1.0,1.0,-1.0,-1.0,yawns
869,-1.0,-1.0,1.0,-1.0,1.0,shares
870,-1.0,-1.0,1.0,1.0,-1.0,supports
871,-1.0,-1.0,1.0,1.0,1.0,leaves_room
872,-1.0,1.0,-1.0,-1.0,-1.0,leaves_conversation
873,-1.0,1.0,-1.0,-1.0,1.0,yawns
874,-1.0,1.0,-1.0,1.0,-1.0,changes_the_topic
875,-1.0,1.0,-1.0,1.0,1.0,laughs
876,-1.0,1.0,1.0,-1.0,-1.0,changes_the_topic
877,-1.0,1.0,1.0,-1.0,1.0,gives_an_insult
878,-1.0,1.0,1.0,1.0,-1.0,rants
879,-1.0,1.0,1.0,1.0,1.0,shouts
880,1.0,-1.0,-1.0,-1.0,-1.0,shows_concern
881,1.0,-1.0,-1.0,-1.0,1.0,shows_concern
882,1.0,-1.0,-1.0,1.0,-1.0,yawns
883,1.0,-1.0,-1.0,1.0,1.0,changes_the_topic
884,1.0,-1.0,1.0,-1.0,-1.0,leaves_room
885,1.0,-1.0,1.0,-1.0,1.0,leaves_room
886,1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
887,1.0,-1.0,1.0,1.0,1.0,shares
888,1.0,1.0,-1.0,-1.0,-1.0,shares
889,1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
890,1.0,1.0,-1.0,1.0,-1.0,shows_interest
891,1.0,1.0,-1.0,1.0,1.0,changes_the_topic
892,1.0,1.0,1.0,-1.0,-1.0,leaves_room
893,1.0,1.0,1.0,-1.0,1.0,supports
894,1.0,1.0,1.0,1.0,-1.0,jokes
895,1.0,1.0,1.0,1.0,1.0,jokes
896,-1.0,-1.0,-1.0,-1.0,-1.0,makes_smalltalk
897,-1.0,-1.0,-1.0,-1.0,1.0,shares
898,-1.0,-1.0,-1.0,1.0,-1.0,starts_conversation
899,-1.0,-1.0,-1.0,1.0,1.0,makes_smalltalk
900,-1.0,-1.0,1.0,-1.0,-1.0,laughs
901,-1.0,-1.0,1.0,-1.0,1.0,jokes
902,-1.0,-1.0,1.0,1.0,-1.0,yawns
903,-1.0,-1.0,1.0,1.0,1.0,leaves_room
904,-1.0,1.0,-1.0,-1.0,-1.0,starts_conversation
905,-1.0,1.0,-1.0,-1.0,1.0,rants
906,-1.0,1.0,-1.0,1.0,-1.0,leaves_conversation
907,-1.0,1.0,-1.0,1.0,1.0,yawns
908,-1.0,1.0,1.0,-1.0,-1.0,leaves_room
909,-1.0,1.0,1.0,-1.0,1.0,gives_controversial_opinion
910,-1.0,1.0,1.0,1.0,-1.0,changes_the_topic
911,-1.0,1.0,1.0,1.0,1.0,shouts
912,1.0,-1.0,-1.0,-1.0,-1.0,shouts
913,1.0,-1.0,-1.0,-1.0,1.0,supports
914,1.0,-1.0,-1.0,1.0,-1.0,shares
